t_1,t_2,t_3,t_4,t_5,t_6
0.13870788173008716,0.410338668437695,0.0924199786552326,0.14105468759341855,0.13081950367357117,0.08665927990999572
0.1444759248635614,0.1562521430715401,0.17410237925251895,0.140381095860707,0.1575396597816819,0.22724879716999066
0.18112232418790516,0.2039683107640332,0.12798048544543364,0.15675283118006147,0.12644301729914745,0.20373303112341906
0.12213732695469844,0.21649082213655527,0.1375255032166647,0.16254673814775544,0.18537945706126552,0.17592015248306056
0.23906617237666505,0.14608597777286578,0.14480786102795076,0.18088711341091665,0.15206665687650672,0.13708621853509512
0.25430107858396084,0.13753197422344557,0.12925467887305025,0.18688473114543852,0.15993476572925258,0.13209277144485201
0.18347508073315016,0.2629192980940516,0.12529930421445695,0.11612612227747728,0.1887444479715044,0.12343574670935968
0.1316888592455691,0.11710437739590963,0.2611677388552571,0.11881935467758507,0.15543251089109636,0.21578715893458275
0.5726038658015681,0.08085160910094377,0.07448879420485306,0.09588312141000005,0.09143100827423022,0.08474160120840495
0.1766556859234335,0.09826612629947842,0.29646332549612264,0.11037618140734268,0.17958624944016335,0.13865243143345937
0.18673478982491287,0.12223958918804062,0.22891183940508544,0.1518019705361083,0.1470161617305782,0.16329564931527463
0.1925264745638186,0.1406720969302092,0.13337267665243566,0.1604245878105188,0.25980674935316334,0.11319741468985424
0.21787698255444338,0.14168010228358247,0.13927200806799436,0.19912389832897168,0.17095988859462932,0.13108712017037885
0.1994871808113744,0.1570583966999566,0.25931872904799547,0.12691574145497947,0.13845983431672754,0.1187601176689665
0.32325250430563984,0.13735597328486157,0.14375001700761195,0.16510811046121493,0.1119474995847385,0.11858589535593339
0.28418081281630553,0.18847462659669859,0.19366019607219762,0.11138740833878841,0.11836690277383541,0.10393005340217462
0.15069735941228124,0.12272315813509437,0.14213545468735628,0.12965384981388567,0.2522124573510165,0.20257772060036588
0.13159037671371976,0.2509556723296482,0.16663908509789338,0.15450799319809558,0.18499406635714757,0.11131280630349559
0.12496088814934248,0.32219574982856625,0.13446442333928782,0.11307789985358015,0.22007779469861508,0.08522324413060825
0.18233071142649396,0.12600086591062803,0.24060264368007026,0.16655401735700023,0.16474784457590072,0.11976391704990687
0.10877331619701765,0.23494262223900325,0.15451488999356508,0.2264450363353308,0.14148842684943347,0.13383570838564995
0.12973261343444603,0.11125017035527861,0.16708190366672165,0.22973619326239614,0.23518409753481728,0.12701502174634002
0.1306089793694117,0.13963851696495716,0.21621652949298534,0.15512240703686675,0.18292000446198456,0.1754935626737944
0.1319090671239763,0.1718176815964381,0.13150166487352052,0.1845047373943229,0.15409637028851428,0.2261704787232279
0.1465560035669169,0.12576869378373712,0.1650819042065053,0.1378039751998332,0.29179268767697525,0.13299673556603228
0.14718989297778864,0.2339511514885547,0.1822421280840554,0.12211624426307874,0.16838418366295385,0.14611639952356867
0.1195012247909283,0.1471381636465268,0.17457664779093351,0.19018291715017122,0.24970902288320965,0.11889202373823039
0.12082283459741712,0.21497991448646697,0.14797756884065832,0.2755874915806519,0.13267581299344722,0.10795637750135842
0.17367009313410822,0.10107600684640286,0.17284536197192912,0.28918212205701616,0.15345726823337957,0.10976914775716395
0.1407468099901265,0.18564360331832347,0.21472706297328953,0.15012747596909032,0.15647405802915051,0.15228098972001977
0.16740084357417187,0.175807353903199,0.15900782170555286,0.21803789926436298,0.15884924945731296,0.12089683209540039
0.15800088144419597,0.13310608878327945,0.1386946410717175,0.13115166764640748,0.15531689870067075,0.2837298223537288
0.16159825121688717,0.0924473431332602,0.12952203950419758,0.2898776950084197,0.14620640872315907,0.18034826241407634
0.10997155608498574,0.1897647081123504,0.19591309657342296,0.19526318503824272,0.1421464880894487,0.16694096610154957
0.13641771607095893,0.2283335454281828,0.13732791338523595,0.14517831604105266,0.12431166810152651,0.22843084097304303
0.22692425709274197,0.21274519318849525,0.13741400843870782,0.15355449664107318,0.15262446541761784,0.11673757922136384
0.15116730998436836,0.18757200532874393,0.1296895244075749,0.17872844117068534,0.1851279710020744,0.16771474810655312
0.2254472627294657,0.1837342160495346,0.22886948371535376,0.0870863664113345,0.18172649967186702,0.09313617142244439
0.2180910695578209,0.19856217062434833,0.15664363690392863,0.1710442298584603,0.131250888025959,0.12440800502948264
0.1453513594062974,0.08624651427091683,0.24228671496249293,0.21712497405111222,0.19394379566633926,0.11504664164284117
0.12547561447506,0.22566936811842397,0.19390687713665344,0.14272224070684109,0.19930531273811697,0.11292058682490462
0.09221710370593532,0.12929242789968512,0.37797611569622924,0.11853911605134392,0.17445140323712555,0.1075238334096807
0.11508847845050824,0.18492605199478193,0.2567231218367401,0.12864110525091826,0.15269324973826906,0.1619279927287823
0.16422206495069394,0.19256983272448616,0.11577959490235205,0.18425907252344628,0.15361857808171814,0.18955085681730327
0.2226585503376088,0.11253828778456415,0.0944916781502186,0.3149710928433505,0.12680348723887072,0.12853690364538733
0.09681498298087009,0.10991734285939392,0.11687266048505215,0.1264331377549612,0.09916028071939592,0.45080159520032675
0.20202825575080352,0.23347062276514216,0.10628210987146842,0.1593379607422289,0.12911616266757775,0.1697648882027793
0.13853409788038892,0.13176673761959498,0.1194720445297481,0.20225349597047668,0.2572295652219103,0.15074405877788105
0.12813507124158094,0.1224464397579235,0.13245452415412537,0.14739913187292086,0.18155666070942741,0.2880081722640218
0.14372073460610643,0.11172675330997155,0.10067747020181643,0.1668512687501834,0.11385691929903256,0.3631668538328897
0.10298546280227078,0.1583841815542576,0.22585980856789808,0.10365526821387995,0.14693224650392994,0.26218303235776363
0.0842616853642574,0.0813222981442398,0.11522620601031225,0.09299046315209408,0.14507816373181914,0.4811211835972774
0.16006703545439063,0.1732892400540676,0.19800945120185967,0.16175670028210357,0.11992834967379809,0.18694922333378047
0.17861661795251596,0.1791856285094889,0.2217692083295737,0.14461215859118018,0.17751842701288498,0.09829795960435644
0.1302505260800656,0.2617292987239959,0.14037410607039388,0.22652468589947275,0.1234655029410728,0.11765588028499907
0.1925421774280107,0.2070459571858117,0.14171089638490375,0.1240628661952385,0.17439447642971262,0.1602436263763226
0.0988689409308509,0.19647242433768625,0.2609412502156959,0.14023870186435378,0.19057809155620986,0.11290059109520312
0.17536012224274497,0.1262436321164405,0.21092923335778999,0.13321275512992642,0.19178292344159156,0.16247133371150643
0.14429641900722923,0.12971734899274495,0.24020304423242803,0.1416893352067553,0.12244390141513366,0.22164995114570898
0.14238045217739437,0.1789825094621723,0.23314852763491253,0.1591136126414185,0.13438714147228795,0.15198775661181435
0.21162438953749693,0.22485945677652833,0.16024140654131572,0.12979032939508325,0.17979048912535894,0.09369392862421669
0.1434760984546069,0.2588769001872133,0.13914590804875268,0.16646835061567067,0.16495219755100285,0.12708054514275338
0.25979806492634316,0.1834969975555476,0.1053067989068046,0.1554049589387421,0.2099761938328679,0.08601698583969467
0.179980073248712,0.17425820744505657,0.12922886578811305,0.14359122903349122,0.19727600939585166,0.1756656150887754
0.17278133622150701,0.217411615268592,0.16751356861577504,0.15649839911291158,0.16952654338167675,0.11626853739953776
0.17522748948868289,0.1980001306412472,0.157532305639031,0.12490798609521424,0.1743185169577567,0.17001357117806806
0.10927604638601288,0.07903784540078514,0.09989035364809375,0.09716744068406871,0.09809304317720592,0.5165352707038336
0.11607098129470425,0.14827573849726963,0.2833792034153747,0.1298945059212256,0.1366011444575401,0.1857784264138856
0.1359681214337251,0.09715134689198666,0.15807803422347938,0.09661298569387289,0.4181984097877214,0.09399110196921459
0.14037521457251526,0.13638048273457745,0.24659087850085343,0.12175192614490674,0.1898723926747272,0.16502910537242
0.10206815277082326,0.21228273846241993,0.11956455524139381,0.19722338100873524,0.14029283765886655,0.22856833485776135
0.113904660215006,0.25204284685848205,0.1270209048644528,0.13454161449569416,0.1375473014584534,0.23494267210791167
0.10825332108296568,0.1580953723340684,0.2589612153400825,0.10011789613798812,0.2890071047426445,0.08556509036225075
0.17274706126452963,0.10819189300237152,0.1329751577293559,0.22159980619420652,0.185566492336212,0.17891958947332456
0.14610598959702356,0.13141251780405425,0.2389180295994355,0.13286680728200403,0.2626793584767744,0.08801729724070825
0.15915450379569396,0.1758680824313785,0.23138313264751711,0.1262810462301464,0.19211098931522086,0.11520224558004331
0.11448342034817015,0.17386463007369302,0.21439922042730108,0.15576136801565355,0.19288415438614467,0.14860720674903746
0.11874428204409218,0.2089797450409898,0.1273853212727999,0.16194779913543902,0.18829306813796107,0.194649784368718
0.1922311221487254,0.2500220938342335,0.19101546817222886,0.1527368485451347,0.12711101421063406,0.08688345308904376
0.11129991522873497,0.21071323601296796,0.19900458542195798,0.13505204318576594,0.19335330573360343,0.15057691441696974
0.14713213274827308,0.22405482420151823,0.10619466081448656,0.13685929397199875,0.2736924380726516,0.1120666501910717
0.1412707978567099,0.15952214566453057,0.20415836193297965,0.1797890627748529,0.18057622599336204,0.13468340577756477
0.12578523922634166,0.3171228360320024,0.11927115886739732,0.15227001525072997,0.18079195678050017,0.10475879384302836
0.15275732723364044,0.1146682781930851,0.14296964765352768,0.14900815371907483,0.2507998167724028,0.1897967764282691
0.11593641678165527,0.1834427538906389,0.22893551502082143,0.13168888699268377,0.2515544989526633,0.08844192836153733
0.11402192776531019,0.09743035395885717,0.2921072122223431,0.09782019804600445,0.2182117362048039,0.18040857180268124
0.3134128346346943,0.15124894680877984,0.13481491306828575,0.14185993231529176,0.14878271675863855,0.10988065641430984
0.23130749442503243,0.12545554195616324,0.1923994738500523,0.15486076050960737,0.20025447820017966,0.09572225105896494
0.2702993566022723,0.18441431164750782,0.12652143921254297,0.11670603109950177,0.14450098800820846,0.15755787342996666
0.16789973147393827,0.18598970404208484,0.2172535862561414,0.1259911051145742,0.18632915623717078,0.11653671687609034
0.19152018296846346,0.105791407938957,0.12393691505802977,0.17579390431480008,0.18622797804135371,0.21672961167839605
0.14303133490653308,0.15888510827878705,0.18708957404042545,0.1745965516704973,0.20566799964516097,0.1307294314585964
0.12226405827773941,0.16650247076901634,0.14559271170807822,0.17088135122381357,0.2792388040338507,0.11552060398750183
0.16242442594780218,0.2399151125393213,0.14805816527142204,0.11964402664439405,0.1374047815673332,0.19255348802972724
0.13624948790950944,0.19010299543274362,0.24211388679744886,0.19712826771803585,0.1055565282559994,0.12884883388626295
0.3341820572512101,0.11852556398346487,0.12134551742004336,0.118223669364249,0.15572589145054896,0.15199730053048383
0.24301030763854167,0.12350292659360475,0.17742287450573113,0.15770653363431242,0.1867583168796772,0.11159904074813279
0.12412685966369882,0.27226641886574526,0.09988044794827361,0.10688124429598743,0.18336647666720626,0.2134785525590884
0.15980830406823132,0.13645131981455863,0.1691121707284451,0.19815806275331316,0.1993589019003032,0.1371112407351485
0.20559386381711586,0.2600026036161936,0.11472155075333813,0.14515640465492427,0.10486163442318647,0.1696639427352419
0.14173767693273998,0.11351881733900376,0.22316650782880593,0.21899743241160602,0.15330093344466936,0.14927863204317482
0.12951896522480819,0.1837055108529128,0.1438528332005869,0.13718997889448878,0.20714244287354877,0.19859026895365453
0.127916118000177,0.21910478998211771,0.10113673546785296,0.13577174399472938,0.15803031612357807,0.2580402964315449
0.11265186037005982,0.1447498483252433,0.14819986337020877,0.1161426601678826,0.1433385209638378,0.3349172468027678
0.22912772151216448,0.18954424842367312,0.12230462143173339,0.1648456997611505,0.18385282753573948,0.11032488133553871
0.10587270497194269,0.17683316525610554,0.2103745164392652,0.17561354641082738,0.148996219905658,0.18230984701620104
0.15590702013132127,0.13651811154656518,0.17005286430886649,0.1371047285828371,0.23704048791297733,0.16337678751743262
0.17309791524395368,0.09389042685943083,0.14121208765271406,0.2559255462056328,0.12941575769800667,0.20645826634026188
0.2658173363270181,0.16144047518974275,0.10444501600742022,0.15673557339147587,0.13289973464879803,0.17866186443554496
0.17644814889974797,0.1792488562547592,0.22778583240195346,0.15206235253657727,0.15490407253735852,0.10955073736960336
0.1587648579861407,0.1778338331168999,0.14329870588808066,0.1732748065024144,0.18815402791053068,0.15867376859593385
0.1946419006145995,0.21329629310332612,0.12250737698769451,0.1732144395161838,0.15458337627719615,0.1417566135009998
0.15429007136876502,0.14661212096139237,0.13472272675058097,0.19057954250019105,0.20543324748533212,0.16836229093373836
0.12743040713745485,0.18831439931851338,0.19953611497046989,0.15189669758218605,0.11624368485674595,0.21657869613462988
0.10710994294794794,0.13149778333799372,0.21142337158326377,0.1468546194449651,0.17626904196777912,0.2268452407180501
0.13003146309804944,0.1957386126334616,0.16844808568632091,0.161355618134346,0.22835893713242772,0.11606728331539425
0.1908956833964287,0.1470386362389645,0.13618944699645458,0.18022064358530926,0.14552566778339965,0.20012992199944335
0.2098535671464402,0.12462475183592724,0.2145676576252893,0.1467592549628056,0.14110666091413834,0.1630881075153994
0.23922236451807768,0.19075835782977563,0.12307037089681873,0.18334098924195488,0.13926100613624007,0.12434691137713277
0.17783329254192282,0.18511350261685539,0.1492502420848589,0.16834937817501205,0.18267031033771416,0.13678327424363665
0.15979991080479167,0.20563051221902853,0.13248068151793754,0.18226378720819375,0.16714035534511526,0.15268475290493325
0.2282437169912693,0.12435163867444601,0.13225370543331394,0.21837901778499874,0.17529837892194378,0.12147354219402802
0.13982238170138894,0.15549147240984504,0.12589305621069724,0.18888698782779056,0.11921908628303839,0.27068701556723984
0.25490675100184707,0.15199464932760148,0.1262024093631694,0.18878560509713138,0.13072226538594967,0.14738831982430095
0.3121760849752835,0.20478967153497216,0.09999871559331694,0.15620567649186812,0.14898442770390305,0.07784542370065618
0.14757344358378777,0.30923180590073623,0.1300475141919253,0.14681441614484664,0.15605987453125172,0.1102729456474525
0.11259496705164194,0.3499338249536952,0.16177189364657865,0.12763045804302028,0.14113587679038975,0.10693297951467404
0.30372258756554754,0.11261150758063898,0.12637261935772623,0.10902861387922717,0.24498444432893562,0.10328022728792462
0.12885567402318798,0.19522274230830486,0.15393034317929583,0.18287579349026736,0.2080932722199146,0.13102217477902942
0.16240453124484813,0.13822878428887778,0.2037997608386169,0.12995926522207332,0.2193482026508872,0.14625945575469676
0.1947264462440005,0.22432434624118353,0.17977054552787947,0.11374083498423632,0.18535856411382898,0.10207926288887142
0.19994375657754307,0.2080590556618784,0.12639164699199376,0.13967394318956305,0.11247604409327047,0.21345555348575107
0.14734962530246756,0.21838041773375258,0.18234741455398717,0.1438065873349368,0.20622236212624903,0.10189359294860663
0.18063169200350748,0.15158194766965166,0.14458516216895126,0.12524082330366929,0.24702387508743961,0.15093649976678084
0.12614147034784956,0.13072841636758825,0.17006727492053159,0.10201354933901682,0.28305486951992037,0.18799441950509344
0.09803702872535723,0.18547595828944366,0.37332613742235704,0.09870238070316326,0.1527884420160247,0.09167005284365415
0.1615580977183198,0.1741102392213992,0.12751975762611162,0.11474851998594944,0.19626427241642277,0.22579911303179737
0.12392239579488507,0.2519444856530447,0.14654355991134577,0.11172384995282794,0.1710013232192364,0.1948643854686601
0.1997772243780039,0.12015734433724472,0.17719622146847136,0.1324536706240238,0.2527407952173721,0.11767474397488414
0.15883804647987881,0.1455940184564676,0.1415944438143264,0.13121523921589884,0.26584830016776834,0.15690995186566006
0.11827958540286021,0.15471145693005278,0.21928877265547184,0.11267212930299735,0.2827580150250883,0.11229004068352955
0.11515626272999535,0.2476306132497099,0.2668896596136518,0.10503605235268147,0.17223953991127908,0.09304787214268236
0.280816473914226,0.14898620547338684,0.18422790572549463,0.17145285338124033,0.12530896217644474,0.08920759932920741
0.2560467203422252,0.14559108866682394,0.151342710595713,0.14632533726356606,0.14636764583838563,0.1543264972932862
0.16696751491896955,0.15854796564713222,0.2114207222103948,0.12006815179244087,0.21707249900307016,0.12592314642799252
0.12707584422265258,0.3905698261602192,0.12292619215415337,0.1177675574006473,0.12785873986749732,0.11380184019483006
0.13754048711278563,0.16992478835770605,0.19335121611182302,0.2150273382089258,0.17193830495293821,0.11221786525582111
0.15073720300634294,0.34666719779081656,0.17481255776678015,0.10037672947749644,0.14578713113520267,0.08161918082336134
0.1465906736635143,0.3614316876723612,0.11268243343401643,0.11669527733323685,0.1483399877390442,0.11425994015782706
0.15974200429478325,0.18525664549326906,0.13465449233974572,0.1669174856842906,0.16014566546540046,0.1932837067225109
0.29303364257175035,0.17647494023521731,0.12631436639464372,0.13628272421142001,0.1764466146402611,0.09144771194670748
0.1161645343110517,0.3041694088029561,0.12426703941104926,0.1911631893184525,0.14469582126392977,0.1195400068925607
0.10418357265277653,0.14038279830776143,0.2360801681982713,0.2874825330631865,0.10764213324586648,0.12422879453213788
0.22177033430301135,0.14802515157520435,0.1507042201169433,0.14348366151051567,0.1644002407494427,0.17161639174488283
0.1305002167044477,0.10907117340967046,0.257146414976586,0.2272547332665766,0.10937586551154814,0.16665159613117103
0.13920315733212102,0.12613995374883638,0.15358426873673275,0.1939173307356724,0.16338546341447938,0.22376982603215798
0.1800500752816766,0.11202504492265775,0.13282399165935577,0.17055854475275814,0.19112558200662488,0.2134167613769268
0.11997238535405316,0.2210020417606733,0.19101936220417892,0.16905271117395487,0.10920635487457599,0.18974714463256362
0.10135532160770559,0.1813357968374623,0.19236772490480836,0.20298995473157136,0.2037583189629356,0.11819288295551654
0.1774586864517367,0.3033703168231442,0.1324947506290927,0.1358434579909735,0.11690280927704352,0.13392997882800953
0.15847686493960295,0.13461044966990604,0.24715602762805478,0.15808847763290107,0.18390342069174676,0.11776475943778822
0.14467010757883667,0.14131274377058803,0.1877007641160529,0.23138443902419029,0.17871381935601896,0.11621812615431337
0.10500342435015081,0.17015337504755448,0.19661240696330384,0.18034098495579984,0.17645409867090586,0.17143571001228528
0.3098109426975714,0.21602640091567288,0.11042420450573177,0.18372272978793575,0.10127172307544181,0.07874399901764627
0.12252352274505952,0.37548885631250367,0.12197055609539147,0.13585726865873154,0.1449680694230875,0.09919172676522639
0.18678929513616574,0.11666439547368772,0.18699781329638582,0.19926351879811188,0.14670898198035998,0.16357599531528894
0.1826798677999494,0.1139513989167956,0.1280005657900722,0.2871755263631234,0.13723623567766657,0.15095640545239297
0.18052763711317735,0.1550853208401449,0.15620105124531675,0.18501748570961302,0.1598282664178732,0.1633402386738747
0.22440460479915159,0.13110490185677964,0.16392700874503954,0.14460308161816657,0.1772066163634757,0.15875378661738684
0.13081052401991794,0.19189201446896198,0.1448428841047867,0.1807107654290045,0.14510131427675357,0.2066424977005752
0.1192806835026212,0.14330995830854515,0.13781410492607807,0.15605369935756863,0.1314601866905936,0.31208136721459345
0.13901065202825888,0.13602535843724028,0.1290705843843723,0.16877882329306437,0.23352383415121505,0.19359074770584897
0.11091571116896072,0.14000939063540932,0.16655388665844184,0.16608682093964547,0.1892463687422517,0.22718782185529088
0.17432884425844067,0.14185415715565586,0.1352386785862141,0.17095100276016886,0.1717018596048533,0.20592545763466716
