t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8
0.09712193067487922,0.12007358094999501,0.20320548465069616,0.14140264758631393,0.0876500427691654,0.09150066779740741,0.1840531214805191,0.07499252409102378
0.10545596598474434,0.10298506676244956,0.08645384979280295,0.11869542096990922,0.12733155324525142,0.13976547730580094,0.15510331990525825,0.16420934603378343
0.08916484394005837,0.0898994381225098,0.10040297437998735,0.13236319708467928,0.08385210076264733,0.1847316425461916,0.15736236913998508,0.1622234340239412
0.1582281270758675,0.10274790608905567,0.08543537229450869,0.10186262835372827,0.09419027006686301,0.154888636233895,0.15345573450834318,0.14919132537773877
0.09886197315720398,0.16803981274643418,0.09992599759595358,0.12783215180502475,0.23535311416869414,0.1022385395025541,0.07911283909696369,0.0886355719271714
0.11447573635886933,0.1634143951854403,0.16162445757514632,0.0924378999566104,0.09344219322750207,0.12250981552174336,0.17256794299662334,0.07952755917806488
0.11481943237568001,0.08568140821169053,0.2123593781564197,0.14500511809010622,0.08660596047985362,0.10125410987519506,0.11607534511951573,0.1381992476915392
0.17908720764687105,0.10344760307990923,0.09895050682786793,0.10433803433353073,0.23583692092670355,0.10343116975926969,0.08575786453680276,0.08915069288904492
0.13775915094717198,0.16848067465534503,0.10120706462740828,0.2065673738860942,0.11841405722523128,0.09017098640959058,0.09245010215871925,0.08495059009043936
0.08820370427044173,0.16154108580860632,0.10586746042696019,0.11916658211014727,0.08255818057634888,0.1727225313368943,0.13867907544223967,0.13126138002836146
0.10962305820806989,0.18910793987768076,0.08222127404279982,0.07851210677842552,0.07807824904149609,0.1299170457039887,0.2305754210689042,0.10196490527863504
0.09017788331333082,0.10462898353549856,0.09283816346876143,0.22268881857727468,0.14595529079653702,0.10299244779374173,0.11462364338796259,0.12609476912689319
0.17524256844822533,0.12370889408530458,0.1903676947566295,0.12126659089477286,0.1216006914765043,0.07891275898822606,0.1018505455774049,0.08705025577293217
0.18590605588815426,0.09924489073057549,0.2218343042778857,0.09187217989902868,0.12073629220804069,0.10145225888676461,0.0960001216250548,0.08295389648449583
0.0858955486788979,0.10788358462552765,0.09821519997592704,0.12897579787529628,0.11161579962809906,0.22189362467508744,0.09212226730951445,0.15339817723165025
0.11481305428844638,0.09328349603665025,0.10792262038509351,0.12201825184239472,0.140177432824013,0.14538720350272066,0.11409734108381399,0.16230060003686755
0.10988426434149552,0.09396253274854405,0.160866923525183,0.13408378886348388,0.10388933771461964,0.1621915369568633,0.13265988085769756,0.10246173499211275
0.11077621039232091,0.12412866815048917,0.09612948880241126,0.1988759947879823,0.1462088276966935,0.11804081768909298,0.11517640093828199,0.09066359154272813
0.09288149789442164,0.18449806754945514,0.1271130319780621,0.14792240364554335,0.1629294137482687,0.0863176113080489,0.08877046119313124,0.109567512683069
0.10364882935227838,0.10145158373214343,0.08493659122802448,0.14601837334688697,0.10646888706838575,0.1950974848234257,0.11350652669652662,0.14887172375232877
0.10266626205590024,0.1525369442722256,0.14830809047750634,0.11419668841297227,0.13008235326666134,0.15130292533902404,0.10237799149590195,0.09852874467980811
0.08105377745455258,0.07590356897119907,0.11047734703466872,0.1747279276967577,0.10126306070168539,0.11606531460750709,0.13257862311121385,0.20793038042241563
0.09090023823075236,0.1265507817296494,0.16821944815881376,0.16244118806207922,0.09584087541592798,0.12414331779850053,0.14723726308422275,0.0846668875200539
0.17415513522432893,0.10767590940052307,0.156978113381547,0.10385380749544516,0.14442548815049078,0.10252649151375505,0.084519728814544,0.1258653260193658
0.10599131128364343,0.11965891553108512,0.13182130998105704,0.12002389003077958,0.16086409063259577,0.12882348617229325,0.12790739574953702,0.10490960061900895
0.07463298277142906,0.2059670855887488,0.13287581728607625,0.20301612110602915,0.08572264466264812,0.11555547368257134,0.08353977858464935,0.09869009631784789
0.11390514463522851,0.10256200819742449,0.17731163197285743,0.19825730886943094,0.11652037005914759,0.07688118783857661,0.10085602567201704,0.1137063227553173
0.08310841363895959,0.08351558660252964,0.10284216041560659,0.18253222122385906,0.07901633171535716,0.23208658105745952,0.1409828507722723,0.09591585457395607
0.12998432353516473,0.11131546241829518,0.1190153911271829,0.11265880946628959,0.08077017665819371,0.1195449395507155,0.13797250949515283,0.18873838774900542
0.0724492426808594,0.06608501986708394,0.06733920810669593,0.2242840154321317,0.07792357306100382,0.23744081551151436,0.07905317081241514,0.17542495452829585
0.14297540475918621,0.07489018506085718,0.10015437498638721,0.1974508702393135,0.0892972558364822,0.11891642587928747,0.1102150797335444,0.16610040350494182
0.16374312216134565,0.10296384642008947,0.1091502211396404,0.14825955945972938,0.10206046397192028,0.13579191927004997,0.13539197695547298,0.10263889062175174
0.08196036492686563,0.1303919999583733,0.10994152645713011,0.21137478147025507,0.1220375377562897,0.1306028139753604,0.1250387291850554,0.08865224627067066
0.09915412103544564,0.12959221463048032,0.18391230424980973,0.11577085306770926,0.08793394828627137,0.10824123985580417,0.1871762365596953,0.08821908231478406
0.21003965492270965,0.09641058922537038,0.10934925770513095,0.12510418970526307,0.09021182515610046,0.09710866262092042,0.1514074092791996,0.12036841138530552
0.17547122100972015,0.14436379464243082,0.2036609781705691,0.10471103660528651,0.10136421628631183,0.081119013562076,0.10502772583219398,0.08428201389141148
0.12136034348236735,0.1309689084038469,0.12761079792041366,0.15993601870968774,0.12778338761755909,0.11599570178079975,0.12339547413800603,0.09294936794731959
0.09576349256256529,0.14490556406249233,0.20665398323679152,0.11141837386306784,0.20398725686500704,0.07237727003310328,0.08667215003057349,0.07822190934639935
0.09183290709647755,0.0952365595247156,0.12405370351605643,0.14521857228329552,0.17643214568835974,0.09399835288641986,0.15016547692155646,0.12306228208311898
0.12181729255008843,0.1461689984767592,0.14678486552072548,0.13739227575832658,0.0868731078840623,0.09208944575108755,0.18552596961516465,0.083348044443785907
0.1440970583439313,0.12097269127938136,0.12936563603199336,0.08803182002285502,0.11154991845419693,0.08801353775051855,0.21141626514514014,0.10655307297198312
0.1741488489125848,0.12138187971011245,0.09937081173341832,0.07692822522833637,0.09030720506979757,0.08638210465048156,0.26131136150021783,0.09016956319505132
0.10372298090608391,0.1349917687397767,0.17440669687819615,0.13838268611498084,0.0972880867582056,0.0920985608905649,0.16633041354101108,0.0927788061711808
0.12893491899411338,0.10595593032764714,0.13336415910730298,0.14743794367332103,0.130287086315172,0.12677072416468385,0.12801156528922472,0.099237672128535
0.20009233173918253,0.1088136204134163,0.09705554645549216,0.11417363204842362,0.225645644814658,0.07882541088279287,0.09810065057788218,0.07729316306815243
0.08607190874691834,0.10647231172027126,0.09247623915539055,0.13972569336193658,0.10513860805297015,0.09061405149365487,0.20282247423661695,0.1766787132322413
0.15263150220164964,0.12855125367381584,0.14337347757814745,0.11269281378486908,0.0992651700357129,0.09579776298540103,0.1531655870222628,0.1145224327181411
0.10886944488454282,0.06674520045405051,0.11647142685595958,0.16978680431839774,0.07015356871357012,0.07956888633825489,0.11389283970787865,0.2745118287273456
0.12693281206469947,0.09636615169845565,0.0930053616231144,0.10180015735368356,0.17099174787189747,0.12559451904799096,0.12813760300653973,0.1571716473336187
0.07285160669921764,0.0723973756957401,0.09432929396105284,0.35143689691391805,0.08835965670255096,0.11862460673721881,0.13487818200391005,0.06712238128639134
0.18852842276288734,0.09604621460199374,0.1588646623052255,0.10298561260843628,0.10571466488473101,0.09831875412421173,0.14739002012999614,0.10215164858251838
0.13232090717659847,0.17867403154811357,0.13374750858867224,0.08161168294818674,0.16123301988375227,0.12226502979270418,0.09950854471468087,0.0906392753472918
0.1740113328069478,0.10293421408287345,0.12700471916783854,0.10356895592491429,0.07368075530813506,0.17754655760699098,0.08246681149331947,0.15878665360898062
0.11446670364701657,0.09527499819177597,0.12369073863070464,0.11212439263565979,0.06699256635472257,0.14337795672647508,0.19567355909504258,0.14839908471860289
0.14126364169931355,0.10392781546969615,0.15028868147709792,0.08444326001061604,0.06156285133814048,0.1532421390907902,0.0762108873674634,0.22906072354688237
0.1673249829113709,0.15532219480986773,0.16669045084195505,0.07493171035705616,0.0724904396369561,0.106155632096402,0.149106966734166,0.10797762261222574
0.09327483260085738,0.07918285011264391,0.07255873027634559,0.15906657244494843,0.06485707259135051,0.14114345721811875,0.18282347269080437,0.20709301206493094
0.08051110149279087,0.07141580342403632,0.05393796802135759,0.15094786600926396,0.09571519709188174,0.14999377637467626,0.11647721792508113,0.28100106966091226
0.07437281755446205,0.09654322516037565,0.09026860752425782,0.17112723174407568,0.09325216311995718,0.092364549762911,0.18718117954016852,0.1948902255937921
0.14067512633163692,0.21232944540307405,0.09127285774745955,0.10793899661746724,0.17985116918751504,0.061490414299077575,0.08584510412325738,0.12059688629051206
0.05996190814919589,0.1333577553473236,0.09060406613735089,0.3251429767988892,0.14408984140371928,0.08069153475671224,0.08119947387209808,0.08495244353471058
0.1370594516835897,0.08229993892952865,0.17628139886197158,0.10706486073921327,0.20557760695397498,0.07731391995493303,0.10714288515365777,0.10725993772313097
0.1319608033234054,0.07371535408975369,0.0888812923807025,0.2971054855164324,0.08056827549725269,0.11374554413127216,0.09225917672432639,0.12176406833685492
0.14173817611286235,0.10698687621063026,0.09515538050158766,0.13646235469073045,0.16168696783285272,0.10232797821240124,0.0779444685336145,0.17769779790532073
0.08539644977477548,0.06783632935770767,0.10597168922418884,0.2818721846494783,0.07322545660147341,0.1489691809958052,0.12381591655886191,0.11291279283770903
0.08129166995625839,0.13332856461902987,0.1134167189534085,0.24916182453290772,0.1518930114493747,0.1082911333407472,0.07952952554089564,0.08308755160737803
0.2189231377356074,0.11195796996556713,0.08028364991487788,0.17260030365154996,0.12433187189751901,0.10863118452061894,0.09220345027491261,0.09106843203934724
0.13756636767386224,0.11711870023141197,0.10678466813711088,0.13476052668962546,0.11646716244046453,0.12278468351926113,0.12321714929835123,0.1413007420099125
0.06983542764324574,0.08642821007436922,0.07123091428093475,0.3512062634372948,0.08370856732234537,0.12209533080575441,0.06965079397928667,0.14584449245676892
0.3085084705679075,0.15855749806324435,0.0819195627904419,0.07407661598521091,0.07846284048618704,0.07257570384896879,0.0786157693516372,0.14728353890640233
0.07236748465132613,0.10627268200302319,0.11317968278965933,0.2781010764654826,0.07625126730952213,0.09795757632278512,0.13359274598272095,0.12227748447548051
0.18296283657800472,0.08283869696761824,0.11449911692321464,0.19487736544970843,0.09149456565540401,0.08972068028874282,0.10049131881190318,0.14311541932540403
0.1488248655537253,0.07659952294510772,0.07947133749787434,0.12526928261748405,0.07665100207752552,0.29099051502288514,0.11277065299824657,0.08942282128715148
0.22054229219762833,0.08809368922411268,0.1882682333960639,0.07984391449233598,0.09045439949956859,0.0955860633027677,0.13795358313424513,0.09925782475327787
0.15232299488667947,0.1608088713426757,0.15575775902640543,0.1547818400932795,0.09148533717089553,0.10340433793081398,0.10312562371253645,0.078313235836714
0.18846592122515957,0.17237240574138196,0.11987279147706958,0.11082323127544826,0.14629927245406485,0.07638502897149858,0.10590599151566717,0.07987535733970991
0.24187486999391372,0.10264784834502212,0.12330327835423108,0.12402437360304921,0.0815280156576585,0.09770893382885067,0.15749360442701307,0.07141907579026177
0.08767038048102269,0.17256929972534604,0.08740870756756158,0.11407962931917714,0.0846467707376307,0.307968932053355,0.0738813190474724,0.07177496106843462
0.09659680133353277,0.08047949624397303,0.14994684035879288,0.21758273930807867,0.1260413000089429,0.1462682219976339,0.10068291827537758,0.08240168247366847
0.12440110251110907,0.09736994136759268,0.08044842222702062,0.22871265613564706,0.10109382195817558,0.11984883643610218,0.17041083769798213,0.07771438166637065
0.1400856083336704,0.10227963273220077,0.23281612742444813,0.10759848412145068,0.09457327759739567,0.11047406026541268,0.12251010252344194,0.08966270700197959
0.07602606838900136,0.07143483553210293,0.0721874390262584,0.1405953572058116,0.13638605962162836,0.25313628332306043,0.11928548912022831,0.13094846778190866
0.08940638495742642,0.1293217761674828,0.13238044095764506,0.09145422628054915,0.1045708529345599,0.22120941454452853,0.08970615705123856,0.14195074710656966
0.08950594809475522,0.1086928056818067,0.16088090294159108,0.16242737958518538,0.08885288318453005,0.20833571157371586,0.09264174976936182,0.08866261916905387
0.09734511741635514,0.14540332584535937,0.17663432221402134,0.1270891849538068,0.14968085588003574,0.12523832100252602,0.07848472883215508,0.10012414385574063
0.155531096880044,0.15776679427235077,0.12318769113116418,0.10456952422328464,0.10480200706645391,0.142857357910369,0.10863289728498449,0.10265263123134936
0.13461281674973927,0.13812400016491327,0.12488920840360954,0.084236993821973985,0.15421154405888904,0.10547155265097712,0.15512670221461586,0.10332718193528198
0.128242010714374,0.10252604059553758,0.1228248572155948,0.13704491762651616,0.09756978874098196,0.17096959520625443,0.16352254131404875,0.07730024858669257
0.0935711985277239,0.0954818417504936,0.1357908377690807,0.09226891716071814,0.1978589374317898,0.12512664052356773,0.17717876772948046,0.08272285910714569
0.12866185576737763,0.06624116654568335,0.06764667844106692,0.12922224524757034,0.06652665383370315,0.36636232603226343,0.09495980329005659,0.08037927084227842
0.15185722188796866,0.09740330485527611,0.23045601028499912,0.08914873706646864,0.1133166058025736,0.08454508823780771,0.11943777400593508,0.11383525785897095
0.18097512769082086,0.09210392599577379,0.13363912875526085,0.1271527669150754,0.12320032645472072,0.09548675746337394,0.09576379063555678,0.15167817608941772
0.12021258012269485,0.09044177592079135,0.15270696982296333,0.12936093837104246,0.10255566957802467,0.09542488096415794,0.16772922015682037,0.14156796506350508
0.193951480895959,0.14478833087055237,0.08892410079093473,0.09383414986253448,0.0934484873040523,0.14434719607299615,0.14696538383760882,0.0937408703653624
0.09401851651417104,0.1414950192752987,0.16571734906615881,0.12512204724279286,0.148557316939335,0.07652716644967682,0.1615422614757568,0.08702032303680995
0.10252471882326798,0.07833722439772195,0.0996231712948334,0.1631762033006663,0.10810969811777837,0.11275678010098818,0.08388105220980815,0.25159115175493557
0.2552934108881997,0.09420892008395507,0.11864084912282524,0.11789378186893651,0.12260876564123285,0.11112411773845422,0.09204532685362009,0.0881848278027762
0.1436293082148622,0.10936343347537829,0.12401850115311532,0.09478510487276193,0.11019563099150703,0.16502665518056606,0.15525419022189343,0.09772717588991565
0.15475203813798846,0.130537557599898,0.08602876310188184,0.1984382349080867,0.13972587441718629,0.085557235513322,0.09005849261280376,0.11490180370883316
0.10623304680150798,0.12746032154762718,0.12115956295673344,0.14353542789890356,0.20682942895950454,0.11125858989100099,0.08065202469380557,0.10287159725091692
0.08761038440170218,0.10126992841433477,0.07177182603195735,0.3335133408199817,0.14803194570582603,0.10220548187084454,0.06551865764748471,0.09007843510786889
0.11583779723227804,0.1310289720228013,0.10187267771288229,0.14055409598443755,0.22488349657195772,0.09947397353936416,0.11330728830236544,0.07304169863391331
0.14972832890418758,0.14530853697060075,0.11263161919529716,0.12477157563287183,0.09326629423648024,0.08001025756747006,0.21114771419156111,0.0831356733015313
0.11740445817033054,0.24083564733645246,0.13584927375666536,0.09916166208310669,0.14014633425243958,0.07422210127790882,0.10543974858963394,0.08694077453346276
0.08106000750167652,0.06606693544740681,0.1493463153539362,0.29404603605704105,0.09340140681629157,0.10226996373829826,0.06870299899197636,0.14510633609337317
0.09605831760953742,0.09153349895434984,0.09378706586304611,0.22928283748519812,0.15302261361346514,0.12492502153203557,0.07294718973560703,0.13844345520676088
0.06299973051781085,0.07410367631177248,0.06431305204937708,0.10156488194498889,0.11268934103012299,0.07250179997188377,0.07343381486769444,0.4383937033063494
0.08031556595018552,0.10245450465640046,0.06598273329560271,0.09075180497216565,0.25217945352714183,0.1229493232539969,0.07315612531706915,0.21221048902743778
0.094374679332663,0.11981207168382127,0.10436928495333225,0.19428722114440442,0.14504258953319682,0.1036102295139156,0.13624541325049175,0.10225851058817483
0.11084495013430105,0.06960766632901404,0.07616324265007747,0.101509499468679,0.07034000942704276,0.12532289182816192,0.09326171581196144,0.3529500243507623
0.10020182723126911,0.0934334289173537,0.10924646408580296,0.11054477836861171,0.0943532194200011,0.11548526767080443,0.1053174554355497,0.27141755887060726
0.06824653047567569,0.10878204848926194,0.09391000251923269,0.1774172749288956,0.13368426078725815,0.09289711405065705,0.09380703695273687,0.23125573179628214
0.07916221366079448,0.06115823091424243,0.07152118742803736,0.1067865290753996,0.1041509325486249,0.34846791015295453,0.10780602661626167,0.12094696960368506
0.19294565794574017,0.09557324210069885,0.14389432595446838,0.08235739299320728,0.16201447192678578,0.09056028839520101,0.1112736110930207,0.12138100959087793
0.22694095193622527,0.13465288878776613,0.14131671566846435,0.08893832065138967,0.12584955748367607,0.09211795778290575,0.12020866636254153,0.06997494132703136
0.11839165524493242,0.07445091636684288,0.1163111975738223,0.1364240805641357,0.09469743647378258,0.15130639239499746,0.12339791225246712,0.18502040912901965
0.12168652100902516,0.07924425654528756,0.13690498870717183,0.08853940661232722,0.07758742350739108,0.0869250817789892,0.14104461282739372,0.26806770901241417
0.09642151176758237,0.11411248768010371,0.24664568311426482,0.11477468484579452,0.11189051620514635,0.06920566787914326,0.10486765308343599,0.1420817954245289
0.19580956460858473,0.14391851030768674,0.09197726860131128,0.08878605634373771,0.13028910926452725,0.10943379547631035,0.10708492118610516,0.13270077421173693
0.0970854398066312,0.1349148180247906,0.07575336948677734,0.24447144428503906,0.09918139704300678,0.07390858813144988,0.10342653525681345,0.1712584079654918
0.09732682525130731,0.09850045362587463,0.11872365588952442,0.20294602077772894,0.11043942155071981,0.12449596503645056,0.12304154538257865,0.12452611248581578
0.12133489772484106,0.19653143143301519,0.13697698980696985,0.18569251861799163,0.10680027187675727,0.07301303847286843,0.10828323420289161,0.0713676178646651
0.12362288943573575,0.10476818044920401,0.1008377836916945,0.0997434881797003,0.09929816700728794,0.22718798452702305,0.10906756071362655,0.1354739459957279
0.22264796769705014,0.12115131456689636,0.16072609514682243,0.10827264181083968,0.11204010220231868,0.07940685040145798,0.10960601891254704,0.08614900926206753
0.07945277731770028,0.1714177700603023,0.1089394023372674,0.15385346994083962,0.10089604216870203,0.19457614799450115,0.09677503442685127,0.09408935575383592
0.18505793999197478,0.0860819918504384,0.12854217043361557,0.18893986044164474,0.11560376576480176,0.07558545683480306,0.12895623296599326,0.09123258171672835
0.15719780793872667,0.08489261394598108,0.07580816771933573,0.27260134415311266,0.11241956380612642,0.13375225468187946,0.08853221515823487,0.07479603259660317
0.06971369301278131,0.04744698659967103,0.04618692021008439,0.13989231987514886,0.07439247115298736,0.11195148766238364,0.143725416573659,0.3666907049132844
0.15363820231107148,0.07684772673992851,0.0787769629561191,0.21169205478179257,0.14964628864828158,0.10158186238749585,0.07755128801206539,0.1502656141632454
0.22239378815339866,0.1283835675635789,0.08708480388607012,0.0820146826145068,0.07764112211183245,0.1907279684092925,0.11148207279930437,0.10027199446201616
0.14289879916329293,0.0982701702329005,0.16265948664722987,0.11992073444984307,0.09108521174027404,0.13744693032183833,0.09277545645901833,0.15494321098560287
0.07680527065829962,0.10550123613586848,0.2488749684404695,0.09742231957153191,0.09801136617927354,0.14232688187260162,0.13119014500369136,0.09986781213826396
0.07561583682523142,0.07475167504888597,0.07058861320190117,0.1382935750181687,0.14726636529333442,0.2777611334834564,0.09287457365678992,0.12284822747223201
0.1267983627616942,0.12921505403839195,0.0922687389440907,0.15908289064252162,0.11822391950877496,0.1770162685223635,0.11955364650612824,0.07784111907603486
0.07583519568264716,0.17818002532769836,0.09043316395805263,0.09307011229629882,0.09974043202855247,0.2270515833936801,0.14333604426167249,0.0923534430513982
0.18370903238332248,0.09536140127557532,0.09865543407854525,0.09479406330655633,0.20126401997921378,0.0735223070893045,0.12459370801850467,0.12810003386897767
0.08996621256022842,0.13338350890675027,0.21151143044480564,0.1197727344796072,0.10766574867106825,0.08197208081653876,0.11957959520679837,0.13614868891420315
0.11445233801187388,0.12739380689204602,0.1345920302737569,0.09673177994450055,0.12092229492288814,0.12787128673270728,0.14513181270286246,0.13290465051936498
0.13465556901214626,0.10996376238804097,0.14863405177534814,0.07355767127226737,0.12173701515484533,0.1128396965937454,0.19090471460436859,0.10770751919923807
0.1270775954599658,0.11271069346660767,0.12347827351022601,0.16275732194034617,0.12208813654909574,0.16231687973623252,0.09421747960885166,0.09535361972867414
0.07376830679486075,0.09266823658652489,0.22908521902519519,0.16148482817445495,0.08654625866725946,0.06596907189167178,0.16118432302848174,0.12929375583155145
0.09832876588619309,0.18003006492759274,0.10820943545078868,0.0804421168176679,0.1322751356583743,0.07680894780186062,0.251513165130126,0.07239236832739662
0.06525988653954949,0.09609466957072889,0.08871866396674026,0.2977338463506077,0.12546748228803487,0.14799275897875744,0.08027413757398981,0.09845855473159147
0.1423550222584271,0.09947239154947124,0.1682276121530932,0.0919985006890236,0.21224715147607498,0.1219928918212976,0.08362531781445649,0.08008111223815598
0.10739716356955605,0.12795465801129519,0.1329139170174149,0.0976878763877955,0.08371021623471302,0.19291421128089822,0.16435001235347602,0.09307194514485113
0.1407364142953464,0.08583433680953223,0.1541959833406678,0.10081618561546082,0.1460945904545602,0.11371223020548375,0.14539651960088426,0.11321373967806467
0.11026351331179128,0.17764501222126905,0.07512301622392518,0.16694971941744963,0.13932053978699013,0.1041593997469743,0.1209624382572494,0.10557636103435095
0.14374444474081294,0.14147169193126197,0.109261755956667,0.1292979465111191,0.10097020958615721,0.08253648924831411,0.1492159909315191,0.1435014710941486
0.10502032359403543,0.1748991575583125,0.07859271900506289,0.21064169767285698,0.09017557292372769,0.13406734861492858,0.13122606789635843,0.07537711273471766
0.11998450137340849,0.1007962035879116,0.1633553958939813,0.20905980498498097,0.08424517480429268,0.08335999599132525,0.1050962308358979,0.13410269252820178
0.13088269204583586,0.11619080329976562,0.09454544898313386,0.20157694429570297,0.15711310230661735,0.12365325109634155,0.08322731481455398,0.09281044315804876
0.12892372534586946,0.16109319378212822,0.11196809214484398,0.1494560725517479,0.1075859215578109,0.08289621073182417,0.15711587892632692,0.10096090495944834
0.08697668018721456,0.0827445086435456,0.09701339742502585,0.31615164440809307,0.11350246850422116,0.13758916640310853,0.08015143365871182,0.08587070077007943
0.09867866094148187,0.08960668652248198,0.09273854518326416,0.2133313579081814,0.1029237996826455,0.18094288729133132,0.11681170817268652,0.104966354297927
0.10304798807032117,0.14878506524222396,0.1922344915533923,0.10481117171905317,0.12534897603313533,0.07641730257184315,0.0823868585437636,0.16696814626626727
0.08820371667625579,0.10816640817086817,0.09285235907837694,0.305045017835498,0.18182011199837675,0.07207572015163899,0.0788149905715921,0.07302167551739311
0.06826043867831473,0.06609917927547926,0.06749001659446609,0.22107162241490944,0.06678087333895659,0.30643606116334626,0.11695763809516505,0.0869041704393627
0.16962495702570587,0.12617547476263274,0.12378249941132834,0.18881722215821187,0.09592657529010243,0.09255696088666902,0.11680696292438147,0.08630934754096797
0.09305314211377795,0.0898840328431605,0.10638844036656572,0.19716119238821242,0.08767856720751234,0.08573227679940212,0.14524373725587497,0.19485861102549396
0.10050334392694979,0.16454377540395518,0.17542424295540524,0.10780611107853028,0.1774361775255934,0.07217934588156565,0.1284460318841439,0.07366097134385664
0.085823334607687,0.12895564910121662,0.13750279720735165,0.2493204443692144,0.1175297303493548,0.09777691302279942,0.07281109794541442,0.11028003339696194
0.15024754625859893,0.09487533843666951,0.1895590736407151,0.10451846064870392,0.11318530436238375,0.0854635448094839,0.11814346423256745,0.14400726761087743
0.11338773042525147,0.08760448574493156,0.1035365001482152,0.12772338367670666,0.07263895773091136,0.2874460065014775,0.08098882878309262,0.12667410698941364
0.08289536943646184,0.07386818070356894,0.11961351670035322,0.12615632069807722,0.06273135936150522,0.34298495954911906,0.08422705474572358,0.10752323880519078
0.07422246636951432,0.06879499762369409,0.08697828368442491,0.10719141572529152,0.06239723762901122,0.14932694055821807,0.07202411096358668,0.3790645474462592
0.09893855375478182,0.17260908325810184,0.16602282051263706,0.09527071917014489,0.15273797197165043,0.13713286932231936,0.09462623701638849,0.08266174499397627
0.10732150162735515,0.11336998485657042,0.20000007748944293,0.10319536562615175,0.1050380329002276,0.14582887931238708,0.14448590110336468,0.08076025708450053
0.13712032522992285,0.1096423234165715,0.13545729774915788,0.09271794093523654,0.13261042310892002,0.1327542851124037,0.09306824145815375,0.1666291629896339
0.12125977775214232,0.10582001800863249,0.17775451100033718,0.0788439374701792,0.27717026751816026,0.08299740421532528,0.07073387018383781,0.0854202138513853
0.0997929040681356,0.18606777912609332,0.1280310111101058,0.09713684876799734,0.09650189178745193,0.08621303765935602,0.08310706626194733,0.22314946121891288
0.08963659488206868,0.16557734577197017,0.13772582760931018,0.17264141766181065,0.16064927093099327,0.08136025120737414,0.08550125183588228,0.10690804010059064
