t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
0.12673560867946107,0.1086575939447314,0.08569709504389389,0.16585231374484014,0.06959163448235137,0.06830253161846632,0.16583582639722033,0.10906829836805963,0.100259097720976
0.1709931736679774,0.17077186112647066,0.08427231835020836,0.07673725686761078,0.16086565768550395,0.0899931951503447,0.078821109378374,0.09715005157083957,0.07039537620267067
0.07574525214709511,0.10828499405051806,0.08001507587478747,0.1424093331476305,0.14739813399494525,0.14868544701677622,0.0995922633318722,0.08648755125758682,0.11138194917878831
0.07734394977122956,0.10160772939069998,0.10680407945246927,0.12028751771500885,0.08840824864663403,0.0736248433454204,0.21773377526676377,0.10791205884397129,0.10627779756780291
0.11434444109448363,0.10604812349657643,0.07773294479041075,0.1089775721531728,0.1312365737100461,0.08560173430539604,0.15513617232150695,0.08580877528066269,0.13511366284774443
0.16223988903859754,0.10271186821167441,0.0999635072841398,0.1754868356410989,0.07955486973096385,0.11028951296732312,0.0992465666842658,0.08192598483645137,0.0885809656054851
0.07672333648619105,0.10840418944510233,0.0798485252568991,0.16370690044300482,0.09099100054446731,0.13216003939515722,0.1063745829942727,0.12650650145401127,0.11528492398089409
0.08144742163803917,0.10552404081766223,0.10244414940383184,0.09674412636279418,0.11677100751451122,0.1458005918431391,0.11614236126556694,0.14973957031718543,0.08538673083726982
0.1510818404564625,0.07624746651131817,0.07333906047240486,0.10575493104132236,0.1123087911922696,0.13221775053450122,0.10063774317681673,0.08411034630488609,0.16430207031001862
0.08688608971423363,0.11953510697146737,0.12134864714884187,0.07080322135781789,0.13206303159818203,0.25297966748062084,0.06637818792290583,0.08426182283881806,0.06574422496711255
0.10252677220059542,0.07555214071876791,0.07008668943160491,0.15533890043475626,0.08660299291748105,0.1834303349658006,0.07620035406378305,0.09807273017990642,0.15218908508730453
0.07417926462505972,0.07986393315767666,0.12312660671325365,0.12727733637380487,0.07617055553987255,0.10001245649638948,0.13547970972798892,0.15138115961839088,0.13250897774756307
0.1959426266914594,0.08115797868945966,0.11415849701039686,0.10542138529486103,0.1111728418049158,0.09734358174748495,0.09210920272856303,0.08165643354678237,0.12103745248607689
0.07798328042817762,0.09460887347034681,0.12101733976614118,0.11817021124111138,0.1144384916003857,0.0758401041098954,0.15330260812958443,0.14899866459209915,0.09564042666225835
0.06575010241041636,0.125320036302718,0.09019573451394715,0.17880168233128751,0.10584523567301524,0.13634369885914135,0.11783581329126712,0.07856707853474866,0.10134061808345864
0.056478117094655535,0.0643647954257233,0.06182063550629332,0.2808215397394634,0.11348329125989587,0.06843042282047115,0.06256383617138639,0.16964332400648494,0.1223940379756263
0.07477921102713729,0.07670114839292222,0.1128507149146643,0.07950113220101644,0.07088297708610719,0.10483697963309835,0.10452430756279096,0.2975476615616166,0.07837586762064669
0.07007786147439025,0.08207990001661639,0.09301492641356794,0.12055242943553693,0.1269867203024626,0.17557684468592036,0.14288594003546154,0.1075385096880897,0.0812868679479545
0.08873692636402875,0.07446287573032966,0.08710916533227013,0.08532037675642326,0.09692148614742205,0.27490050497910024,0.10967495761732364,0.08324522994906257,0.0996284771240394
0.1153363554093397,0.07343709646834241,0.08011383073503424,0.12985644567621432,0.0832362636100216,0.09280713908186974,0.1561941339729685,0.11432957994602977,0.15468915510017975
0.15777942593011413,0.09878539439322968,0.09641798327113288,0.13007721806458833,0.08395421301769225,0.08408249731213202,0.16347366028612426,0.09536797897513971,0.09006162874984658
0.10005460831596855,0.16406480023205486,0.07871173904060952,0.11073230089985255,0.11799600846797502,0.12694340843469043,0.11375069770825756,0.08537720547601152,0.10236923142457997
0.07752239244568299,0.11131599003318461,0.12762554526868525,0.09681797252206602,0.12443585083659467,0.18442367526344833,0.08166955980410336,0.11321554742087232,0.08297346640536234
0.2640797125543341,0.08348491128085404,0.07994571955946053,0.12494255997238954,0.075368763515804807,0.07289321201090257,0.08843463265786146,0.10905241734269186,0.10179807110570124
0.15745312429239855,0.12141109418501911,0.08776664125542435,0.10103946903119286,0.1483879966619203,0.09195774918430115,0.11570519828325972,0.08388782562953466,0.09239090147694937
0.11167942467341617,0.11672352810096982,0.11204288026272216,0.10271471070168577,0.1756525041630003,0.09701597190294098,0.09196477654246006,0.10826809369245999,0.08393810996034497
0.08576999102496123,0.16076374149391823,0.1466231397249206,0.1383434109382111,0.15062494508070107,0.08398557862154431,0.0812453248640436,0.07605753313664602,0.07658633511505396
0.09772654267688072,0.10435609029642262,0.08383118234909032,0.15865726654472373,0.13794347900649373,0.11900838500143139,0.1005389404939875,0.10892975171100748,0.08900836191996235
0.13481200596104584,0.08249433032580486,0.1650500468908729,0.07413958595418636,0.09393457307898383,0.06406177551072115,0.10976011719525948,0.10733431630043479,0.1684132487826907
0.1190943822788108,0.1209882576416433,0.14021404561668022,0.08381298211912791,0.09792165478090399,0.13741520382268618,0.1112164092203748,0.11397924156122019,0.07535782295855284
0.24787138127553446,0.06292000672681976,0.04442613812951883,0.06160369287258622,0.09148543585134894,0.15445489554335315,0.07745009044927476,0.2015210995755822,0.05826725957598175
0.18971195324900128,0.09443847754831855,0.08553525331726135,0.12042108346934033,0.09011050556881654,0.11638940019340514,0.09087302757010272,0.12424659178605521,0.08827370729769903
0.2093873108358425,0.14584199436341921,0.09452729301088685,0.08914745166448064,0.09139799982607141,0.08456221916499107,0.12096867666047482,0.0865686935667427,0.07759836090709064
0.13413651930618076,0.154744208188467,0.1305289570057785,0.0774162857150623,0.11748758930505701,0.13545320389927062,0.08145940591138667,0.09904225435957693,0.06973157630922024
0.06848496719623563,0.07572033475178769,0.11138045410254746,0.10035541408384817,0.09064001274578005,0.08057209963731608,0.08798778379390425,0.2935187508935079,0.09134018279507264
0.25665071687824476,0.14675825808891368,0.10571845319878712,0.09420319194406634,0.06114112808741381,0.055650591401300714,0.10920495892732551,0.11032758893243247,0.06034511254151565
0.21530806796740246,0.17225306519303715,0.07042076491344211,0.07786543610997357,0.057570611031371025,0.0679558199690117,0.1317441526368579,0.10965377469357146,0.09722830748533269
0.12966689051501898,0.08095243509872929,0.10234634538844399,0.06692204974185496,0.14376132177720466,0.06354331781005573,0.13152968214211738,0.1130210631109923,0.1682568944155825
0.14142784506052314,0.09613295116132464,0.12734687435744646,0.11892626154610614,0.07657445834346939,0.08819441848397247,0.08937553583218166,0.12908246569697013,0.13293918951800596
0.1694928926660946,0.08523794396248356,0.10486610246666898,0.09283065644921266,0.08923823671245308,0.09340818128691579,0.1538006279270508,0.10020205739933487,0.11092330112978575
0.07629283508731535,0.1674940049104502,0.10729389097250788,0.092252253232684,0.17659132372228598,0.07778147618665955,0.14835495442375143,0.06918763972029873,0.08475162174404692
0.144712475289278,0.09279932502780583,0.09544602312463547,0.16151341653270251,0.075538324944546,0.07029645480267219,0.14867228266400537,0.06932465296535216,0.1416970446490025
0.06741979728171772,0.0829468359476811,0.11922744364197332,0.15585101947508856,0.07507755602173452,0.06855542387650529,0.19718453059417665,0.09691126455086886,0.13682612861025406
0.11659947190267977,0.12073863798750886,0.11475025634635197,0.08047221764527714,0.07494497506612663,0.10528744482743013,0.10347074088850382,0.09931861073699755,0.18441764459912413
0.172999430445583,0.08515451516649541,0.08513492650480214,0.09823835242721053,0.11059675321357598,0.09216931115592712,0.10626614511684127,0.16903276041223608,0.08040780555732853
0.059276177490371326,0.08168097688704631,0.1290515778515697,0.11948396265626238,0.10495149656737596,0.23172206371914664,0.07927229890364056,0.08307824632207396,0.11148319960251324
0.06409438063278138,0.05541773256693199,0.04482169773046566,0.13247619903855223,0.06674073316835208,0.30282364702250403,0.050127558432428186,0.06856631736711188,0.21493173404087265
0.05762822923630967,0.07763839172495705,0.07116601924740405,0.10717603188122149,0.09228562289871621,0.17696563695957954,0.08872994693203694,0.1550184503122022,0.17339167080757278
0.13931870275649713,0.31464072564143347,0.12309011556217007,0.06102441422779763,0.07271872114502693,0.06281511247047053,0.08002755045573406,0.08400133885625183,0.06236331888461831
0.07670727744275803,0.16571550448728867,0.0782511454744206,0.16837237909693614,0.09022945072161764,0.09235687367313258,0.06468205476249578,0.1272284813556828,0.1364568329856678
0.10498576286778456,0.07835293720800279,0.22571387876593244,0.07533849519198721,0.10820544803931068,0.09730701820798533,0.11277951584871013,0.08049487670493698,0.1168220671653498
0.13310742508511997,0.08353831312166633,0.05961940673431571,0.15587227127429604,0.07064032533763925,0.10036724357402596,0.06770406055687524,0.14103680227244636,0.1881141520436152
0.07857892666267866,0.1825025804159579,0.09146129327414199,0.06953957893398138,0.11282790667880511,0.1790487330894935,0.11243382926005228,0.07350053378783304,0.10010661789705634
0.08563367756721518,0.12777624889630945,0.11342368757755877,0.1636476897735599,0.08890256130974207,0.08697401529674223,0.1208229257754704,0.12730294531436667,0.08551624848903547
0.08218208569923022,0.23491220368776639,0.08286172719563456,0.07691029694588883,0.14090988314633612,0.10766541651522758,0.10469243727418748,0.07872557219543888,0.09114037734028978
0.1033514981661428,0.1943746129585676,0.09038514417262988,0.10651340232823002,0.1054978708162364,0.06808957253154303,0.12602725337450837,0.12354408226681121,0.08221656338533057
0.07533352422575958,0.3013162580292569,0.08623017139410052,0.09192843450889182,0.08238448293329637,0.11144735591823049,0.0754088592220283,0.09212309691615655,0.0838278168522793
0.15412216258303613,0.12740459572450463,0.07003242327521154,0.1488201378219557,0.08698051856577416,0.05894432233637986,0.1193678699595179,0.06662933475244474,0.16769863498117527
0.3829068751721244,0.12551863808962246,0.07498041195518462,0.08975678678835682,0.06046515986481089,0.04581021475795275,0.08763186996167045,0.06008252722724017,0.07284751618303752
0.10821805909869302,0.11192775008913636,0.09022428674916248,0.16108437550347374,0.12004778670785433,0.062062264478578925,0.0749862749089669,0.1603256178695078,0.11112358459462644
0.13930766151614019,0.19738554090210664,0.09197510805237552,0.07749004554510064,0.1409051750924078,0.09431522278953448,0.10426969377172107,0.09154253626550324,0.06280901606511055
0.09577956315241086,0.07962793013996675,0.07545642880092975,0.0764703591930517,0.19958507384919003,0.14168741095415024,0.16390696427036333,0.0775279120202956,0.08995835761964165
0.15608616422346483,0.08064918775901447,0.1043818843507911,0.07850183301981847,0.16925522724238595,0.10723232315697029,0.0867666507749532,0.12067307728366437,0.09645365218893724
0.11391661509859419,0.10446468959885084,0.09752444156962715,0.16246056929218078,0.15827178899328498,0.11275259307788493,0.09788236629210112,0.0747246779051093,0.07800225817236692
0.1173281623082578,0.1312691118155783,0.07363542759980697,0.08916846362935854,0.1530269053067367,0.11134762616940481,0.07485911516210514,0.12586605795941544,0.12349913004933603
0.2108246211783305,0.07487125699638368,0.12379956967047268,0.09790545444629895,0.11059411130109145,0.06612452679303148,0.08259189224128731,0.12856862042153452,0.10471994695156936
0.13671584864103914,0.13993573713364138,0.17131521141596484,0.10637415014643727,0.0793043243803618,0.12177349079165121,0.09223330928054116,0.09019369708011668,0.06215423113024665
0.08123820107172268,0.10537713732514523,0.11605961409850736,0.2437020146761103,0.10627111134954619,0.07445036012508961,0.09330025402673084,0.09565513606589052,0.08394617126125742
0.08523331457276431,0.10017352232869257,0.16395471040577908,0.21973572748424033,0.06066646308073093,0.05551375646282779,0.11081033560016632,0.1352822555647354,0.06862991450006337
0.14098949511823033,0.09466025063314543,0.10902703296704915,0.08668590057777383,0.1857639946671109,0.10107038013716763,0.08526284130408485,0.08491643688466005,0.11162366771077768
0.08452824542146134,0.07473660703104595,0.08620697645268385,0.08449830944485762,0.27319663575698194,0.1120817456744992,0.08672352246546414,0.11071900100901255,0.08730895674399337
0.07601332282905854,0.09214036937824074,0.12960674691191898,0.07588888959158695,0.1346887033871678,0.11439696888554912,0.1414932262805103,0.15524139871507697,0.08053037402089068
0.07504965792077946,0.08887453358725253,0.13492974094605945,0.10647373160500259,0.09800874794402241,0.16948268606438263,0.10545640014995082,0.1404296967698947,0.08129480501265543
0.06945555891477957,0.17238614213497194,0.2234926189165724,0.09131214649496927,0.10755546128779024,0.08852843362769583,0.07560353119279936,0.11058165072550132,0.06108445670492006
0.09726495326894476,0.1326239504417019,0.10313884668477084,0.07918389176995358,0.10029754284453982,0.10075829826463006,0.18044733201447433,0.13447204659687742,0.07181313811410715
0.15784308368217673,0.10265884644161502,0.1489703052715519,0.07458001421834248,0.1495455342292579,0.07914559624245374,0.12782034641132553,0.07154988463248348,0.08788638887079321
0.10146321598689888,0.08623987909534903,0.10795344853503203,0.22341813126377152,0.05777394172160492,0.07269641495931645,0.10396887166634317,0.17330172494322907,0.07318437182845514
0.1436772943747598,0.10647525295903015,0.14963681944494372,0.07278647497813577,0.15092986855446394,0.1358819990614214,0.09947539022018605,0.07210239025788373,0.06903451014917567
0.1126889449366339,0.09539591425981879,0.0748963771967084,0.18479043071935514,0.09353934301928897,0.08898656340069842,0.11706278117414748,0.13429420430351516,0.09834544098983374
0.07604790837675131,0.17864799361908962,0.08039182717188119,0.14557751971692298,0.1317814277365507,0.08884590313339405,0.078227485574378,0.11509053062434706,0.10538940404668533
0.10813930974373961,0.08688872646948509,0.0860350248253148,0.1445456615979869,0.09633068136453794,0.08355176629365052,0.1437388746095487,0.15396754135879215,0.09680241373694454
0.10658914455622391,0.13220919770381423,0.09923535865456633,0.08157239873983757,0.13101803127893805,0.11590219272922228,0.08539291567738488,0.14501523025612953,0.10306553040388304
0.12027891407553842,0.13718583189373795,0.0806771574627321,0.06305833414285614,0.10484974411139622,0.22376539580842278,0.08127403012859413,0.11380390545664001,0.07510668692008245
0.11167666890790762,0.15847812399196226,0.11224802943872703,0.10167462721552435,0.13732784797371225,0.08195525198208381,0.0790570855564604,0.12392254186327033,0.09365982307035203
0.07351705030423436,0.13566902254551122,0.07156242105008646,0.07524393030210583,0.10888082211058013,0.22113264794589296,0.09525094214108355,0.08350262309664991,0.1352405405038555
0.12937350371127962,0.1162470356785851,0.1093482357324866,0.08286016643998059,0.17615582795951465,0.09420381457779732,0.10672745240011472,0.07964686650303869,0.10543709699720269
0.13368795134031122,0.1346492852248817,0.08511959963186831,0.15787755621978802,0.08304076538204651,0.08184420325241318,0.0875606938992713,0.12589663632273246,0.11032330872668734
0.09550775058820245,0.3273625337593013,0.07784716499565623,0.06384811561480493,0.07275801987174697,0.06472964944388218,0.14259529203200566,0.0942647939321139,0.06108667976228653
0.10480311159337406,0.15591289697202884,0.10387383141419514,0.09429639459789793,0.10170659095677295,0.1527411045615225,0.10740624901699287,0.10590283342050635,0.07335698746670911
0.09127611166573847,0.10008214281062676,0.06950673822370616,0.1570576659060266,0.17298005031859823,0.08274481249585026,0.14653335050578092,0.06460918648899856,0.11520994158467422
0.16415795396692928,0.11410544338779693,0.10932346694349965,0.16053611679590768,0.11153932664878347,0.0848047961810068,0.09733883651353686,0.08892581323693746,0.06926824632560176
0.08940273287873127,0.1455953201727688,0.09182308356921479,0.1602112030003112,0.07998465629020254,0.08343284037256918,0.12624949857303122,0.0992354743034604,0.1240651908397105
0.07067544018736721,0.18700071628121717,0.09181390655671304,0.13478877805966033,0.12341202699457537,0.0724973935206895,0.11054352592853511,0.1215307157782776,0.08773749669296474
0.0575218884326701,0.10015554799046174,0.13287240540940046,0.07641519832788429,0.10044922281051834,0.20409708198307036,0.07632324245803297,0.10110219279434723,0.15106321979361445
0.07985735991223039,0.07314810581729696,0.06012505352683705,0.03903938772562678,0.22843747951386564,0.24521263581772537,0.067815201532118,0.08460764160710087,0.12175713454719901
0.060384322929891515,0.07706088561928773,0.09962963456178338,0.10346435139495776,0.0853755668773105,0.08486432434112012,0.0669185487807576,0.08913131259045719,0.33317105290443405
0.0970919907119516,0.13055105671758094,0.08496119437746673,0.05821094676987876,0.22983380452048932,0.12198692683991368,0.07626424838462277,0.09315866481713603,0.10794116686095995
0.07910926117072935,0.0913457713102705,0.06572399183786044,0.12650684974930487,0.09985001558616789,0.07572260210021872,0.08690664989387764,0.22044407706072028,0.15439078129085043
0.08748503175508922,0.08886175872202985,0.05773389785370039,0.10351653600163577,0.07764549791887672,0.06401350063964333,0.11411829537575442,0.13246182131475634,0.27416366041851403
0.06907790858872671,0.08740689379191484,0.06682372751638943,0.09915705764470024,0.10251132683820531,0.12002087159779845,0.0742289158413206,0.0819708918481107,0.2988024063328336
0.06131035534644311,0.218510345124107,0.0641926032340365,0.15795680919061586,0.10349068374930169,0.07896853688193389,0.06244934074118731,0.12625911082317226,0.12686221490920227
0.0502541472181641,0.0581924586330116,0.04881888017134971,0.09297680025428078,0.09617035510177678,0.3832450118539484,0.0719762768494932,0.13562984653138432,0.06273622338659103
0.07101400732998,0.061222706706763545,0.08828534619202517,0.20864510328845856,0.0628365953106721,0.05760915948761351,0.061926604531298966,0.3015092438962239,0.08695123325696424
0.13865006174128755,0.09481250486558897,0.12036441476841611,0.10678850049167936,0.10457720791711204,0.10957508973628681,0.16857761005103877,0.08847539696395067,0.06817921346463975
0.10640013608764312,0.07077891860086104,0.08539150883044648,0.13761030741584124,0.08350151184108494,0.11305539057631332,0.11433523455661479,0.1476116118284316,0.14131538026276352
0.11529363879871551,0.08062175478877331,0.1392497581213363,0.11701635372373219,0.07620963797926006,0.08977485963170793,0.10722550873876596,0.13818091749993233,0.13642757071777636
0.08285009527799753,0.11717333784435532,0.07336251999756278,0.21950917246676227,0.09413770052722202,0.09782706982414921,0.0966809283909905,0.12425445661032786,0.09420471906063244
0.0824156578690549,0.10937426943692694,0.07582826461886429,0.25413950093516546,0.0779610546801458,0.09301568547186022,0.11483812205626084,0.08466329519417337,0.10776414973754787
0.061703296083169885,0.20186764879639743,0.10314583300511919,0.1885202123128766,0.06038148385985851,0.05551308420460426,0.08390840995723664,0.10344289419612616,0.14151713758461124
0.0640423846007983,0.07624606117067473,0.156579774516918,0.205075564825159,0.07541404634245394,0.12008437786496913,0.07432145444196973,0.13451736803737033,0.09371896819968678
0.10336238839812911,0.13874196246429069,0.13436401272772155,0.16838659631968686,0.09028975241458073,0.06924579235130766,0.08395957856698098,0.11925808541401786,0.09239183134328445
0.09526327713419165,0.08620257829840107,0.09793629205559878,0.09858565710272847,0.11112717985034035,0.15711213344028258,0.14904466698141602,0.08094674330664794,0.12378147183039326
0.1794010104136596,0.22254246833899646,0.09814765730729567,0.07024520136999038,0.09128599867230966,0.07399599314234027,0.09455440371128052,0.11025922772189886,0.059568039322228705
0.09001912579127123,0.10805774041545865,0.11675490398636389,0.06991054672830456,0.11440936237751302,0.14514868417013702,0.1616177575365981,0.07221477468877183,0.1218671043055817
0.21168414500968621,0.09136076835334576,0.09013392615080824,0.14289511536454055,0.10196788869580393,0.09845684178726126,0.11230560114256678,0.07076515816720004,0.08043055532878698
0.17194547549910466,0.06939604731159328,0.06500411753983928,0.17540591598777655,0.08260442874148172,0.06033570586186314,0.08471326760917848,0.08750173236134426,0.2030933090878185
0.03772807463151067,0.048479070649181305,0.033379771917775386,0.09706639587509401,0.08561035266045242,0.21424252784597234,0.050905149999338206,0.06609309467548816,0.3664955617451875
0.08081576996872548,0.07469719696079592,0.08871087412242917,0.2511003664797487,0.09522385406761993,0.06720734967048679,0.08413090113009723,0.07459631441317248,0.18351737318692427
0.07651358243980265,0.07040835398781191,0.11828226959845951,0.13630341193899906,0.05442938943741359,0.05471813094995554,0.33190513261446497,0.08894997702075118,0.06848975201234186
0.08786151487115901,0.09704947789248965,0.20158039933780272,0.16788024654783004,0.08625605212744503,0.07954556120216687,0.11828427084465208,0.07302311598288458,0.08851936119356983
0.0688928671776795,0.09034413119519441,0.2644146619028601,0.11004007944245506,0.11389318887686878,0.09931921649244284,0.09080507637074586,0.10138696411404598,0.06090381442770733
0.08449171573444174,0.06952825117172354,0.13577442587053098,0.08416953383489102,0.2390197819527227,0.08789930189398763,0.08735030017152001,0.0891266752816176,0.12264001408856487
0.09403604881096336,0.0867138044731672,0.1713772543130702,0.23730241327362955,0.0666962921102165,0.05573374513231965,0.10448221508665806,0.11868184113997723,0.06497638565999825
0.08154751399831649,0.12099086948563383,0.1758726389336104,0.1506789891689834,0.08882268411071513,0.09948205722534108,0.07045053926319739,0.09095231256984287,0.12120239524435944
0.16653649478278995,0.07376428852053875,0.09419147575975285,0.06466868740215577,0.12443656972205498,0.11454657065153344,0.10811089124879818,0.13284264094209025,0.1209023809702861
0.09405449049808881,0.180737849411412,0.09945773615405663,0.16336370220267193,0.08069664637740155,0.060181743448499615,0.1086511890945265,0.10159588664748102,0.1112607561658618
0.06647946943565075,0.07043654209365091,0.0681332474268612,0.2029334629128922,0.12352413936613417,0.14994178427727342,0.07842343081096854,0.14775582422027106,0.09237209945629787
0.13304600481713336,0.09196945194458088,0.10149448476523719,0.1346342604383879,0.07601804084956398,0.08124514524947221,0.11013640208435138,0.1914745370846851,0.07998167276658812
0.08140692591473259,0.16194370171512368,0.06737697528682415,0.0706691577106232,0.13711298617287698,0.19929552985950932,0.13989919749471583,0.06938553058916383,0.07290999525643031
0.07621684640970663,0.09705576784482677,0.07835083597948062,0.16850550359500463,0.10384326585625261,0.10249461457883793,0.0735226588635136,0.1865944223276345,0.11341608454474249
0.07127758456123977,0.1640000780120852,0.08408149699797253,0.07420058403646618,0.12863085624073278,0.16184493091229712,0.06136027459276343,0.1771777832061392,0.07742641144030388
0.06738495442209812,0.08069390943067238,0.07009288684252446,0.1977998514230231,0.11128781211223186,0.0974542562801141,0.12811965250359017,0.11221615677101278,0.1349505202147331
0.1252118226133029,0.11729330976228555,0.08544850385569086,0.10499529188136196,0.195303458533163,0.0909961051043754,0.09774563794587597,0.08347237416796857,0.09953349613597602
0.06803631518210193,0.12764565054810442,0.15290683454506698,0.06736874961061723,0.12060284934484079,0.09029426629733756,0.12959594749873513,0.17986332287884801,0.0636860640943479
0.1124741239308051,0.09208567967727467,0.10988126268374185,0.09234402154906252,0.07935483832659507,0.1269009409486667,0.13776462621860802,0.1483094801728336,0.10088502649241239
0.09083498117719067,0.09474237303849509,0.06227837425835366,0.10222793517248917,0.134531294432016,0.08604943807911085,0.11313962769053429,0.12280232876378912,0.19339364738802117
0.09382446369195688,0.18631451243474748,0.09227225975998105,0.09245269100880957,0.09929792999073755,0.07436744907213338,0.12088161436033505,0.14148262179762489,0.09910645788367446
0.12930855045687048,0.15525206829425586,0.09112553947974625,0.16132587011657004,0.063691472596522,0.07512931030386732,0.13375184833689352,0.11608844299914375,0.07432689741613079
