t_1,t_2,t_3,t_4
0.21044492050787222,0.31705234296480195,0.22797827270405346,0.2445244638232723
0.2676628260331192,0.2360976262520179,0.22018488180927917,0.2760546659055837
0.2673267125427638,0.2645534184118923,0.20090151017700936,0.26721835886833467
0.22575887031258374,0.3992748972757565,0.1942088513366427,0.18075738107501707
0.24999720184490665,0.21958964099791797,0.2925841683407568,0.23782898881641854
0.297343560281561,0.2609550361757383,0.2172298452519368,0.22447155829076373
0.19427857952695762,0.18055680498394627,0.25601257272563566,0.3691520427634605
0.3024792132553317,0.23414237206580074,0.22625416465774856,0.23712425002111892
0.313633342774093,0.25817932207001903,0.19687973696053127,0.2313075981953565
0.24775995037972606,0.2830635097420358,0.25419490330224437,0.21498163657599373
0.20203719083611185,0.23396610311836227,0.24381268648673615,0.3201840195587897
0.21422248480928113,0.17666876298260153,0.36381772401540274,0.24529102819271448
0.27025319895455946,0.1762508420990738,0.18665010239379512,0.3668458565525717
0.33630556665723976,0.2301408348426768,0.23279901233093833,0.20075458616914504
0.19656152246365935,0.30815279112535127,0.22628635168378783,0.26899933472720167
0.2748286852177899,0.2519005612025919,0.1984507959895145,0.27481995759010364
0.2460847179088278,0.25192177363979196,0.21008328539432086,0.29191022305705944
0.3127675617059484,0.18692548061341563,0.21591059596860762,0.2843963617120282
0.2633512554652694,0.30150120735567526,0.2251030513585699,0.21004448582048538
0.22097632025687372,0.23344911557885706,0.2513035705425895,0.29427099362167963
0.3058559353342382,0.18569474375072878,0.24294074323284706,0.26550857768218583
0.3059014161541499,0.20216685471217863,0.2569889351765786,0.23494279395709275
0.21178070536940635,0.23148870928599338,0.270722319375532,0.2860082659690682
0.19339632520859723,0.33161475112931105,0.21866574708308315,0.25632317657900855
0.2427886784596917,0.22377504112088278,0.24942430225599121,0.28401197816343426
0.26752426715847477,0.22108939267225383,0.2440251547115589,0.2673611854577124
0.27192546535876233,0.3308423633033264,0.21370398536017995,0.18352818597773135
0.3141865115011233,0.22175490953107863,0.2210146839840562,0.24304389498374193
0.3899990927822423,0.2211023418704165,0.20222068613437974,0.18667787921296164
0.2856903081726567,0.2372322262340217,0.2277639706384342,0.24931349495488747
0.28593066961304636,0.23227344839321776,0.29332634706685673,0.1884695349268792
0.1925951221448865,0.20393508447210792,0.27497767799834355,0.32849211538466194
0.33065467959873346,0.22888028062001947,0.24319967189860603,0.19726536788264104
0.4251280468528765,0.19617019147657871,0.239885301862025,0.13881645980851967
0.2695914933798952,0.3082543272657034,0.23761805923569385,0.1845361201187078
0.2535600792571813,0.29616587840517816,0.18370190171103845,0.26657214062660206
0.3909513595152053,0.2531203417204342,0.20147176342502257,0.15445653533933784
0.2727759469930521,0.1565549600084966,0.2157149154041541,0.35495417759429704
0.23472758290074944,0.2513816597871107,0.27264741728760933,0.24124334002453052
0.19269877659467438,0.40393627699586454,0.22658477908195945,0.1767801673275017
0.2495539993423196,0.2268573696605964,0.19834990196314672,0.32523872903393736
0.21788935502128354,0.29958305903832794,0.2429336826512082,0.2395939032891802
0.22204134607453524,0.18947690658503824,0.2285983927656151,0.3598833545748113
0.2983177898166716,0.21807881127096954,0.21034646001840235,0.2732569388939564
0.40377099530784355,0.2834582061410246,0.17168055033130766,0.14109024821982427
0.21903093344378358,0.26082836184812663,0.235889831469528,0.2842508732385618
0.20324153862338518,0.32014357575779556,0.21371622018044378,0.2628986654383755
0.35202517021747104,0.2339929774468612,0.23072683616855338,0.18325501616711448
0.2567995231135786,0.2363049196801971,0.22659405600754542,0.2803015011986789
0.34801994040712153,0.20852835158895644,0.28204746431164995,0.16140424369227196
0.37767191675821365,0.3032803242097742,0.17436577799334607,0.14468198103866597
0.26143656735316273,0.42198048140711186,0.16474222036364972,0.15184073087607564
0.31331027439475934,0.28965999531748304,0.19411355512537742,0.20291617516238014
0.22780355981093553,0.2705312678489196,0.25180294473986725,0.2498622276002775
0.2434100007769495,0.3321393314970716,0.21695235961688739,0.2074983081090916
0.18838855721332254,0.24931743777485013,0.33351909555009324,0.228774909461734
0.2533736111790959,0.40273867777304445,0.16653410189297316,0.17735360915488665
0.32170146267785793,0.22998452314503573,0.2652551332492435,0.18305888092786285
0.21293196216609103,0.25903379848531627,0.23216032581514467,0.29587391353344794
0.22333470913910689,0.42099922651067584,0.17395993113984382,0.18170613321037332
0.24932506321830514,0.29406896872415844,0.26057165034754187,0.1960343177099944
0.22930227932848712,0.41100983128842683,0.20505635481218312,0.15463153457090298
0.322087783858892,0.2697684312793127,0.20851147548172724,0.19963230938006815
0.30887930445725653,0.2988097015013663,0.20848163266687084,0.18382936137450626
0.2979964667387261,0.2659745023846433,0.19144514320131342,0.2445838876753172
0.2938916459525474,0.16778555411686127,0.21834841703896496,0.3199743828916264
0.22501868772393346,0.3196029233519297,0.21340341748961605,0.24197497143452068
0.26401794843989757,0.25448197997620525,0.26820586008108066,0.21329421150281655
0.3044285008634364,0.3417944547794951,0.17989517471093983,0.17388186964612884
0.24298019658619213,0.3002346687051361,0.2724099901690434,0.18437514453962828
0.24152665392795467,0.3379146758133699,0.22824051118489874,0.19231815907377675
0.194271658604205,0.32529438815844686,0.27404577767753835,0.20638817555980965
0.43171023278124554,0.2166952451812204,0.2143053891425309,0.13728913289500308
0.20419183231300853,0.35174689854349706,0.19993886686294493,0.24412240228054946
0.285473330124144,0.22976582933949624,0.22577741607498217,0.2589834244613776
0.21328276149806072,0.19620161387132962,0.3982050464688893,0.1923105781617205
0.28477351214950053,0.2245177316809893,0.2687805410851942,0.22192821508431607
0.281299493593004,0.26606748997654506,0.25619765860140364,0.19643535782904742
0.2194535140480759,0.26833926191139423,0.23841959568240823,0.2737876283581217
0.21786042276998221,0.17894067614575815,0.34769285278289436,0.2555060483013652
0.2647228492695331,0.18928047366115353,0.27563565860580996,0.27036101846350336
0.2365785355533667,0.2470485802247899,0.23429705177773427,0.2820758324441091
0.2838478976668749,0.20104958999406555,0.22071746249447832,0.29438504984458125
0.21752896151779613,0.20041869721402372,0.35617577200113987,0.22587656926704014
0.29992729332169804,0.26028673285369425,0.2141488728828174,0.2256371009417904
0.2586733779096359,0.20789881627169185,0.2786440805555729,0.2547837252630992
0.259668260425476,0.18759272365571691,0.31417320684453065,0.23856580907427646
0.1829046766017902,0.2667094458208711,0.27709313363817195,0.27329274393916686
0.2993534404473218,0.2432299214368799,0.27350099545925055,0.18391564265654772
0.21069894569488604,0.24103550820406155,0.24858076611394542,0.299684779987107
0.30718672202242125,0.33509673249630406,0.16389097232233527,0.1938255731589394
0.3937844555611711,0.26612247622673424,0.19743356056068379,0.14265950765141078
0.2619270369566003,0.3216300413796005,0.2106027625670265,0.20584015909677275
0.4056132996555584,0.2650824725391591,0.16975881007028895,0.15954541773499348
0.23148982630894877,0.3180281536584818,0.2004799263834344,0.2500020936491351
0.2365486889003483,0.34082112401681075,0.1962574161877291,0.2263727708951117
0.25221915983219606,0.38785423571202043,0.1811982170549028,0.17872838740088068
0.2188061293657193,0.35088499105274035,0.20885747027490437,0.22145140930663584
0.22470035829511836,0.27482678201895866,0.3338491274948932,0.16662373219102963
0.2519518794983275,0.37063419802216707,0.22332261234059064,0.15409131013891483
0.2615673052905501,0.3439620584519593,0.18015863464811027,0.21431200160938046
0.32646837510939947,0.22610423994072265,0.27070234768004897,0.176725037269829
0.299203056619146,0.2546307957550092,0.29156710161841565,0.15459904600742913
0.25512643370599597,0.2575946574941833,0.3333260137740281,0.15395289502579274
0.3531590319587153,0.26657765453075477,0.2173679301310048,0.16289538337952505
0.2500684286888201,0.19911450566645572,0.3950780971572542,0.15573896848746993
0.2974836423937683,0.22908085457480895,0.247283829290064,0.2261516737413589
0.3069121548925011,0.17300450776615128,0.2488380602458748,0.27124527709547275
0.20472885556605608,0.19055753594585942,0.375616568960856,0.22909703952722862
0.28661841387374365,0.20025219846503434,0.2516557122297813,0.2614736754314407
0.28127018840142015,0.14882415630771179,0.2528114534142122,0.3170942018766561
0.20923301635105013,0.24934723715817797,0.30102783658221,0.24039190990856185
0.19562719835032072,0.26748074647148845,0.2864449507714467,0.2504471044067442
0.2201656272064073,0.2400115695022819,0.3040292051923128,0.23579359809899797
0.2272388881619703,0.29515537276369597,0.27786702390842855,0.1997387151659053
0.1994135028962826,0.2342090113948159,0.2511640296732739,0.31521345603562767
0.33027674549920666,0.20474304934271234,0.25343336780191383,0.21154683735616725
0.2730269515686143,0.16958218225757105,0.21365517231393966,0.34373569385987496
0.2452946661362586,0.2240937852269328,0.24013909540411563,0.29047245323269294
0.19944670041188384,0.36562687049957027,0.1947789378142653,0.24014749127428076
0.2272356768120895,0.15796122737258173,0.26241867510166766,0.35238442071366105
0.23009086750210864,0.2810401896332385,0.24545830023770476,0.24341064262694811
0.23771723724508653,0.21489788023445228,0.2169089674576426,0.3304759150628186
0.2440495791150192,0.19929907875134514,0.30707144593835656,0.2495798961952789
0.23278742520260778,0.20293923990785492,0.30694101160431597,0.2573323232852214
0.23718961596740673,0.21551008771212335,0.24028622193756577,0.30701407438290423
0.2907264160927768,0.2210710455475174,0.2924565084999854,0.19574602985972053
0.25685586278863387,0.17032161668489584,0.3556713335335577,0.21715118699291266
0.2087385540794785,0.278368817145245,0.2997633147211218,0.21312931405415472
0.21165614188356274,0.3620191416037589,0.1928430345803501,0.23348168193232827
0.32254169752919987,0.23737110182313492,0.2514783570724389,0.1886088435752263
0.21151323286343915,0.1969206184411864,0.33931519541022115,0.2522509532851534
0.2563481880482148,0.30450506977054503,0.18698009651695174,0.2521666456642884
0.234307784848611,0.25818697274558683,0.24906236690718297,0.25844287549861916
0.28824553950602283,0.2580982069078248,0.1904950720439019,0.2631611815422506
0.2738664953238538,0.24888283694947994,0.27975733966123717,0.19749332806542905
0.2578007263277769,0.3154532044437611,0.212134524743827,0.214611544484635
0.3610405411718357,0.2685147383662154,0.18894161407600157,0.18150310638594727
0.41228169989181684,0.19978053346663455,0.22248030164603483,0.1654574649955139
0.25618048686389927,0.24357928713529306,0.18681356173856986,0.31342666426223775
0.28615120344044837,0.26225543888459146,0.22886883265933797,0.22272452501562234
0.29476314833397105,0.2349365539974197,0.21917700224793374,0.25112329542067546
0.2171205960751112,0.2748856035434819,0.29586878045594733,0.21212501992545968
0.26202941799145013,0.418319219953518,0.17398378948155874,0.14566757257347313
0.28085843822444856,0.255225633922576,0.18177247287154763,0.28214345498142784
0.31062641609669406,0.22702901996138988,0.21845458954824948,0.2438899743936665
0.23180724774306838,0.2087529864630071,0.3275301086627603,0.23190965713116438
0.30968055908317443,0.20232667321379275,0.30029530088084166,0.18769746682219116
0.2693591841106809,0.3268518319573294,0.21232358432690102,0.1914653996050887
0.3014624456468722,0.2630552583056572,0.22324741941306317,0.2122348766344075
0.28495899018452114,0.25110766794858536,0.2109257697042915,0.253007572162602
0.23499611935359338,0.19880990493852257,0.24487296034416828,0.3213210153637159
0.22205162657213912,0.41985832575916554,0.19010452446702206,0.1679855232016733
0.2922851399929373,0.2995951053742405,0.22249906536278755,0.18562068927003472
0.2543952977460482,0.2837559731467062,0.21202825242439782,0.24982047668284765
0.24825740635373353,0.27668603678942727,0.24003403117190747,0.23502252568493162
0.2934885181737528,0.3108298949946132,0.20389321210891856,0.19178837472271526
0.27191100424045456,0.26665723508304573,0.2521208682624918,0.2093108924140079
0.23744341588989648,0.30447127168979654,0.21352052987311296,0.24456478254719408
0.2746869648256031,0.3566267730058945,0.14683891107479483,0.2218473510937076
0.24440597436920564,0.27026545490168485,0.23746751341632794,0.24786105731278144
0.25351731886150264,0.25778430611948866,0.19607129680522245,0.2926270782137862
0.1647751864471376,0.17546699846159314,0.25003642422505323,0.4097213908662161
0.2096821690749746,0.2178122763320498,0.30174362317696835,0.2707619314160074
0.22178103933636326,0.24821163520383638,0.22679501840555902,0.30321230705424146
0.21120179310739595,0.3254792337036786,0.21400578267882794,0.24931319051009754
0.21236664244471437,0.2683885517194871,0.2611528823110592,0.2580919235247393
0.20924357067042795,0.20551636282283478,0.3023455806116528,0.28289448589508437
0.18225285557371937,0.3671906520222433,0.26669890649503813,0.18385758590899923
0.18238728258529951,0.23609340237819812,0.3087206001783149,0.27279871485818763
0.2333145787572036,0.3808400970647363,0.2219493798844801,0.1638959442935799
0.28469085417238743,0.21978005625542263,0.2999035756406646,0.1956255139315254
0.2714929133024533,0.25057470656073194,0.17945252629381248,0.2984798538430024
0.2759576898393353,0.4183344149771989,0.1418954404740362,0.16381245470942962
0.29650525710778763,0.22877384015329982,0.2603921032028593,0.21432879953605316
0.3259240623847833,0.2866313080210809,0.1878574067925056,0.19958722280163044
0.3052107953016756,0.2315479022890749,0.204514963204071,0.25872633920517846
0.334224254778012,0.23695448213829318,0.22662722965462598,0.20219403342906875
0.16408470956672347,0.267587691854968,0.28783234316204037,0.28049525541626813
0.271959582247827,0.319535581800007,0.1850813797732032,0.22342345617896273
0.3235866725477125,0.32188279351572097,0.1722292189908005,0.18230131494576604
0.19865911786278176,0.2940090810687897,0.18362048209698328,0.32371131897144523
0.18051682225216603,0.1894064004584768,0.20623373597646777,0.42384304131288947
0.2583423629208355,0.19174802796385973,0.25587776290666236,0.29403184620864237
0.1924361852867401,0.23193723867542634,0.28142695780078447,0.29419961823704927
0.17389208331174752,0.17097147050872258,0.3253336299648597,0.32980281621467017
0.32126363893485677,0.27798809592575846,0.20274412522621527,0.19800413991316965
0.1953261834606628,0.15440710832731852,0.28561448276975315,0.36465222544226555
0.17212811505802594,0.23212663065870898,0.27118077804138624,0.3245644762418789
0.2654611239212141,0.29897843411722075,0.20157778490360595,0.2339826570579592
0.2093948693978411,0.34523712723931427,0.20757846529648993,0.23778953806635464
0.229837787613357,0.2869613846203129,0.2487352799965036,0.2344655477698267
0.22089714435790136,0.2502056437516016,0.27580467759304605,0.25309253429745093
0.2614426194851263,0.18859747364290103,0.32232193481554555,0.22763797205642725
0.19181343965160644,0.4212101675630782,0.24154302657884244,0.14543336620647274
0.2211597064864497,0.21867945094313188,0.3880611621334422,0.17209968043697613
0.1671213566870763,0.39847139845654866,0.20596737339053903,0.22843987146583608
0.3163249252976101,0.270191382948368,0.200676927361783,0.21280676439223886
0.20273343158934715,0.3348940259833386,0.23707188206158772,0.22530066036572652
0.21691965348606557,0.31204248169226123,0.24612215275052313,0.22491571207115005
0.2751071720854366,0.2695324009750383,0.23527856370132355,0.22008186323820172
0.2251027234749813,0.2658205826182895,0.2477283479810815,0.26134834592564776
0.2844850080132932,0.1905315328822459,0.26056127915074406,0.2644221799537168
0.169931071012394,0.1926516013258806,0.23455497289176483,0.4028623547699606
0.21282832895348455,0.32392288208010217,0.22912809577439014,0.2341206931920233
0.2056991595305875,0.23264593512929843,0.24187267357724762,0.3197822317628666
0.24329504045025127,0.19268978585463079,0.27923630720830617,0.2847788664868118
0.2905809753477634,0.25710659827698923,0.23594672135675943,0.21636570501848792
0.3316091966110494,0.2492846623878719,0.18016559584100983,0.2389405451600689
0.35365772004532886,0.21680615195793176,0.2394410620374753,0.19009506595926404
0.2995474066926889,0.2801878051351167,0.25032447590968404,0.16994031226251005
0.218064223753297,0.2126422744722256,0.284970015404173,0.28432348637030436
0.3158941142973903,0.25524804648531646,0.21204426745865965,0.21681357175863364
0.2742315952246366,0.2131474583462841,0.2412638132571103,0.271357133171969
